liner,tree,forest,svm,final_forest,final_svm
0.6095363888825475,0.0029855854599593378,0.06265661583213829,0.30011678086861737,0.0,0.0
0.6137562949559202,0.25084717559616776,0.16856732927499907,0.31154308384993684,0.15879551550104298,0.1787778573069952
0.0,0.0,0.0,0.0,0.11567935458134236,0.16987501613058378
