liner,tree,forest,svm,final_forest,final_svm
0.004399150999264597,8.69737111974622e-05,0.0010292565036500122,0.020973860105872745,0.0,0.0
0.004432428526598983,0.0038969341746092102,0.0029351043126362446,0.020956547880601386,0.002848817854489971,0.020956547880601386
0.0,0.0,0.0,0.0,0.002486583583529561,0.02116400520616471
