liner,tree,forest,svm,final_forest,final_svm
0.006484942686027649,7.368862937608902e-05,0.0007711396948169491,0.02183090560065079,0.0,0.0
0.006543953734569749,0.00282223447952089,0.0022313558111359925,0.021840527325011787,0.002089694021370713,0.021840527325011787
0.0,0.0,0.0,0.0,0.001789065421145724,0.021819963858418893
