liner,tree,forest,svm,final_forest,final_svm
1.5740613634264613,0.0,0.24631834538403197,1.581184680749832,0.0,0.0
1.576547626888289,0.9996597014899138,0.7298157770599702,1.5827016443890352,0.692096084193401,0.9782535376521114
0.0,0.0,0.0,0.0,0.5692969259525208,0.7183432881770652
