liner,tree,forest,svm,final_forest,final_svm
0.5335813861918824,0.00355883890384159,0.08152483530129782,0.26646119936067963,0.0,0.0
0.5406810031632233,0.33050043371769916,0.2385145019831723,0.2890323670699737,0.22495817166555718,0.1959426694777151
0.0,0.0,0.0,0.0,0.20125379900511772,0.1679390188185183
