p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
1,0,176.0,548.0,745.0,781.0,94.0,-0.0005300000007651576,0.007140000000984819,-0.3439700000048054,-0.003524600000091297,-0.0021779999999263014,-0.00016899999999979
1,1,174.0,557.0,752.0,787.0,100.0,-0.08753000000076476,0.5181400000009857,-0.16697000000481896,-0.03600460000009114,-0.005577999999926315,0.004771000000000214
1,2,172.0,568.0,757.0,785.0,86.0,-0.10553000000076462,0.9951400000009836,0.4160299999951709,-0.07632460000009134,-0.0033779999999262976,0.009867000000000226
1,3,170.0,578.0,757.0,772.0,67.0,-0.187530000000765,1.5491400000009867,0.5660299999951889,-0.12148460000009108,-0.004837999999926309,0.014183000000000211
1,4,168.0,586.0,753.0,747.0,50.0,-0.3015300000007663,2.094140000000987,0.30202999999520885,-0.16492460000009143,-0.010817999999926277,0.018213000000000184
1,5,165.0,593.0,744.0,702.0,38.0,-0.33753000000076583,2.756140000000989,0.3970299999951902,-0.22682460000009125,-0.009877999999926331,0.02163200000000021
1,6,162.0,597.0,733.0,649.0,32.0,-0.44553000000076615,3.3481400000009853,0.43802999999520564,-0.2784446000000913,-0.014457999999926304,0.023686000000000238
1,7,159.0,600.0,718.0,581.0,28.0,-0.5855300000007669,3.8591400000009943,0.37802999999518594,-0.3219646000000915,-0.024077999999926256,0.031291000000000214
1,8,156.0,600.0,700.0,507.0,24.0,-0.6125300000007666,4.492140000000985,0.09002999999517901,-0.3718046000000918,-0.025997999999926247,0.03541200000000019
1,9,152.0,598.0,678.0,428.0,22.0,-0.771530000000767,5.12414000000099,0.551029999995195,-0.42630460000009174,-0.03271799999992625,0.03785600000000022
1,10,150.0,596.0,655.0,363.0,21.0,-0.8945300000007671,5.750140000000981,1.092029999995185,-0.4783446000000915,-0.03203799999992632,0.044512000000000204
2,0,177.0,553.0,745.0,780.0,99.0,-0.0015300000007651233,-0.08785999999901559,0.25802999999518184,0.008435399999908624,-0.0033579999999262967,-0.0013519999999997904
