p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
2,7,758.0,928.0,800.0,191.0,773.0,-0.399449999999692,3.326679999998942,0.38870999999788286,-0.25825159999992825,-0.028224200000134026,-0.034273589999999944
2,8,738.0,901.0,793.0,182.0,772.0,-0.4304499999996918,3.8846799999989443,0.03270999999788403,-0.30269159999992856,-0.030784200000134064,-0.04222958999999997
2,9,713.0,857.0,784.0,172.0,772.0,-0.43044999999969197,4.510679999998946,0.594709999997878,-0.35041159999992827,-0.03166420000013406,-0.04637658999999992
2,10,687.0,790.0,764.0,160.0,771.0,-0.4914499999996918,5.12067999999895,0.1807099999978845,-0.4011715999999286,-0.033224200000134076,-0.05363058999999991
3,0,790.0,971.0,798.0,223.0,775.0,0.020550000000308658,0.042679999998948365,-0.15429000000212229,-0.0043515999999283765,0.0019957999998659786,-0.0018125900000000013
3,1,790.0,971.0,802.0,222.0,774.0,-0.016449999999691885,0.16867999999894775,-0.05529000000212236,-0.010251599999928408,-0.0031042000001339754,-0.001812590000000002
3,2,790.0,971.0,810.0,216.0,774.0,-0.04544999999969216,0.4966799999989477,-0.06629000000211817,-0.035031599999928324,-0.00644420000013398,-0.005166589999999996
3,3,790.0,970.0,812.0,207.0,773.0,-0.13544999999969212,0.9136799999989474,0.18470999999787505,-0.07061159999992846,-0.009484200000133986,-0.009339589999999993
3,4,789.0,961.0,810.0,195.0,772.0,-0.19744999999969157,1.423679999998947,0.3647099999978931,-0.10659159999992832,-0.011624200000134016,-0.01217359
3,5,789.0,945.0,799.0,183.0,773.0,-0.2874499999996922,1.8856799999989489,0.5367099999978878,-0.14689159999992824,-0.012744200000134008,-0.01697059
3,6,787.0,923.0,783.0,168.0,773.0,-0.2674499999996917,2.417679999998948,0.06870999999787496,-0.18619159999992835,-0.01992420000013401,-0.01834859
3,7,786.0,888.0,753.0,154.0,772.0,-0.349449999999692,2.9656799999989416,0.051709999997865574,-0.23107159999992818,-0.025044200000134013,-0.024588590000000042
3,8,783.0,837.0,694.0,137.0,771.0,-0.40844999999969195,3.463679999998948,0.11770999999788039,-0.2765115999999282,-0.030144200000134003,-0.030152590000000003
3,9,776.0,757.0,590.0,119.0,770.0,-0.5314499999996918,4.073679999998949,0.3007099999978807,-0.3197315999999278,-0.030264200000134096,-0.03318158999999999
3,10,767.0,626.0,445.0,102.0,768.0,-0.49344999999969186,4.6556799999989416,0.47370999999788,-0.36991159999992823,-0.03394420000013403,-0.039109590000000034
4,0,789.0,970.0,799.0,222.0,775.0,-0.028449999999692055,-0.007320000001052183,0.14470999999788892,-0.0031715999999283283,0.0031557999998660107,-0.0018645900000000002
4,1,789.0,970.0,805.0,220.0,775.0,-0.07444999999969211,0.152679999998948,0.4477099999978732,-0.010611599999928452,0.0008757999998660018,-0.002696590000000003
4,2,788.0,972.0,816.0,208.0,774.0,-0.006449999999691734,0.4586799999989482,-0.14929000000211654,-0.03359159999992828,-0.0024642000001339546,-0.0021245900000000017
4,3,789.0,972.0,814.0,189.0,774.0,-0.1304499999996922,0.8196799999989475,0.0017099999978859137,-0.06107159999992836,-0.003924200000134019,-0.004789589999999999
4,4,790.0,964.0,796.0,168.0,773.0,-0.17344999999969168,1.2286799999989473,-0.09929000000211441,-0.08951159999992837,-0.00814420000013401,-0.006505589999999993
4,5,790.0,948.0,767.0,144.0,772.0,-0.1874499999996915,1.6606799999989472,0.2727099999978766,-0.13127159999992824,-0.008844200000134016,-0.009443589999999983
4,6,789.0,926.0,703.0,116.0,771.0,-0.2284499999996916,2.1156799999989455,-0.05829000000213231,-0.16529159999992823,-0.007684200000134031,-0.009976590000000002
4,7,787.0,887.0,587.0,92.0,770.0,-0.24444999999969164,2.6736799999989453,-0.24229000000211393,-0.2100715999999287,-0.011744200000134025,-0.013733589999999997
4,8,784.0,827.0,423.0,72.0,769.0,-0.2884499999996923,3.213679999998949,-0.1482900000021107,-0.25047159999992824,-0.016204200000133964,-0.015553590000000013
4,9,782.0,727.0,262.0,57.0,766.0,-0.3564499999996918,3.724679999998946,-0.21529000000212956,-0.296911599999928,-0.018084200000133974,-0.016970590000000015
4,10,780.0,580.0,144.0,48.0,764.0,-0.3874499999996924,4.334679999998949,-0.004290000002125693,-0.3429715999999286,-0.024444200000134027,-0.01905059000000001
5,0,789.0,970.0,799.0,218.0,774.0,0.011550000000308584,0.04667999999894843,-0.45829000000211206,-0.005711599999928396,0.0046957999998660255,0.0006314099999999948
5,1,789.0,971.0,805.0,214.0,774.0,-0.046449999999692085,0.15867999999894805,-0.4872900000021318,-0.009371599999928402,0.002055799999866006,-0.0016695900000000025
5,2,790.0,972.0,819.0,187.0,774.0,-0.03144999999969193,0.5056799999989473,-0.6262900000021139,-0.029811599999928315,-0.0029642000001339807,-0.000343590000000004
5,3,789.0,972.0,814.0,151.0,773.0,-0.07444999999969232,0.8226799999989475,-0.4712900000021425,-0.059891599999928304,-0.001984200000133973,-0.002605590000000006
5,4,790.0,973.0,793.0,111.0,772.0,-0.1074499999996923,1.1896799999989491,-0.4532900000021344,-0.08933159999992832,-0.009324200000134019,-0.0032815900000000083
5,5,790.0,968.0,752.0,76.0,772.0,-0.14444999999969205,1.657679999998947,-0.2532900000021323,-0.12635159999992818,-0.006904200000133992,-0.0024755900000000054
5,6,790.0,957.0,653.0,56.0,771.0,-0.1694499999996918,2.0826799999989456,-0.23329000000212685,-0.16465159999992823,-0.006024200000134012,-0.0021245900000000048
5,7,788.0,940.0,497.0,45.0,769.0,-0.13044999999969217,2.5776799999989426,-0.1812900000021308,-0.2044315999999285,-0.005484200000134026,-0.0037105900000000062
5,8,787.0,913.0,316.0,39.0,766.0,-0.19544999999969148,3.1296799999989497,0.1257099999978629,-0.24271159999992833,-0.00800420000013401,-0.0030085900000000098
5,9,786.0,866.0,152.0,36.0,762.0,-0.2154499999996918,3.6176799999989515,0.33470999999789325,-0.28611159999992825,-0.009864200000134023,-0.0049455900000000014
5,10,784.0,793.0,80.0,34.0,757.0,-0.2344499999996919,4.229679999998943,0.15870999999787638,-0.3307715999999286,-0.010784200000134005,-0.004542590000000003
6,0,789.0,971.0,797.0,211.0,773.0,-0.011449999999691807,0.033679999998948204,-0.22229000000212767,-0.006011599999928406,0.004895799999866015,-0.0017475899999999994
6,1,790.0,971.0,803.0,200.0,773.0,-0.02744999999969179,0.1886799999989479,-0.6142900000021332,-0.0109315999999284,0.0040357999998660325,-0.0011755900000000024
6,2,789.0,971.0,815.0,146.0,773.0,-0.05044999999969206,0.5036799999989479,-0.44129000000209373,-0.03255159999992826,-0.0005042000001339678,0.0002934099999999967
6,3,789.0,971.0,820.0,93.0,772.0,-0.02344999999969193,0.8586799999989475,-0.11429000000211541,-0.06199159999992829,0.0006357999998660165,0.001398410000000001
6,4,790.0,972.0,811.0,60.0,771.0,-0.09144999999969215,1.250679999998947,-0.1542900000021259,-0.09259159999992847,-0.0033042000001340097,0.0017494099999999973
6,5,790.0,972.0,793.0,46.0,770.0,-0.0724499999996922,1.7086799999989466,-0.1702900000021315,-0.13275159999992833,0.001175799999866021,0.0031144099999999954
6,6,790.0,972.0,747.0,40.0,767.0,-0.10844999999969225,2.172679999998945,-0.41429000000213984,-0.16593159999992826,0.0005757999998660181,0.005454409999999997
6,7,791.0,970.0,649.0,35.0,762.0,-0.06144999999969225,2.712679999998945,-0.4832900000021214,-0.20849159999992822,0.0024957999998660063,0.006884410000000001
6,8,790.0,965.0,491.0,34.0,757.0,-0.06844999999969219,3.2326799999989504,-0.2532900000021255,-0.24771159999992826,-4.4200000134003476e-05,0.009445410000000008
6,9,790.0,954.0,314.0,32.0,748.0,-0.09144999999969229,3.757679999998942,-0.2302900000021173,-0.2952115999999287,-0.004204200000134007,0.00927641000000001
6,10,789.0,940.0,172.0,31.0,738.0,-0.11744999999969227,4.329679999998948,0.08170999999785848,-0.3397515999999281,-0.004184200000133999,0.011993409999999986
7,0,791.0,971.0,800.0,206.0,772.0,-0.026449999999691897,0.019679999998948164,-0.2332900000021324,-0.00499159999992839,0.0020157999998660203,-0.0019035900000000034
7,1,791.0,971.0,804.0,191.0,772.0,-0.03844999999969208,0.13567999999894817,-0.013290000002135672,-0.00935159999992839,-0.0004442000001340195,0.0007484099999999963
7,2,791.0,971.0,811.0,134.0,771.0,-0.004449999999691704,0.5366799999989474,0.007709999997880486,-0.03959159999992832,-0.0028642000001340147,0.0021264099999999996
7,3,790.0,971.0,816.0,82.0,768.0,-0.04844999999969174,0.9626799999989475,-0.36029000000212574,-0.07035159999992852,-0.003124200000133995,0.004336409999999992
7,4,790.0,971.0,816.0,56.0,761.0,-0.024449999999691895,1.4656799999989467,-0.16729000000212405,-0.1132115999999283,0.00023579999986600132,0.0070924099999999995
7,5,791.0,971.0,814.0,45.0,750.0,-0.05944999999969217,1.9516799999989538,-0.7272900000021001,-0.14655159999992842,0.002795799999866023,0.010992410000000001
7,6,791.0,970.0,807.0,38.0,734.0,-0.03244999999969202,2.4416799999989487,-0.624290000002133,-0.19145159999992808,0.005935799999866017,0.01498340999999998
7,7,793.0,971.0,792.0,35.0,713.0,0.018550000000308316,2.996679999998942,-0.44929000000211267,-0.23549159999992836,0.0021357999998660314,0.01802540999999997
7,8,793.0,972.0,757.0,33.0,691.0,-0.01844999999969169,3.506679999998941,-0.4762900000021311,-0.27777159999992784,0.004395799999866011,0.02275740999999995
7,9,794.0,971.0,691.0,32.0,669.0,-0.05444999999969207,4.04767999999895,-0.033290000002132204,-0.3151315999999285,0.0029957999998660163,0.02594240999999997
7,10,794.0,970.0,579.0,32.0,643.0,-0.020449999999691833,4.680679999998954,-0.3652900000021387,-0.3678115999999284,0.0031157999998659936,0.02902340999999998
8,0,792.0,971.0,801.0,204.0,768.0,-0.022449999999691966,0.04367999999894848,-0.35829000000213274,0.0006684000000716486,0.0014157999998660107,-0.0004995900000000042
8,1,792.0,971.0,803.0,197.0,767.0,0.0005500000003083646,0.24767999999894783,-0.4872900000021114,-0.014271599999928409,-0.0007242000001339778,-0.00014859000000000432
8,2,791.0,971.0,808.0,167.0,755.0,-0.062449999999692224,0.6766799999989472,-0.4182900000021217,-0.04857159999992823,-0.0015442000001339943,0.003205409999999992
8,3,791.0,970.0,811.0,129.0,729.0,-0.10144999999969229,1.1786799999989483,-0.26129000000211594,-0.08161159999992831,-0.0029842000001339903,0.008197410000000011
8,4,791.0,970.0,812.0,92.0,690.0,-0.11244999999969227,1.681679999998948,-0.41829000000214195,-0.12867159999992822,-0.00012420000013395034,0.012448409999999997
8,5,791.0,970.0,812.0,66.0,644.0,-0.08044999999969234,2.189679999998945,-0.3262900000021229,-0.1691515999999283,-0.0009242000001339777,0.017362409999999988
8,6,792.0,970.0,813.0,52.0,594.0,-0.1214499999996923,2.7976799999989463,-0.40429000000214677,-0.21655159999992826,-0.0005442000001340135,0.022146410000000026
8,7,793.0,970.0,812.0,44.0,546.0,-0.11544999999969213,3.3406799999989425,-0.24229000000211143,-0.25817159999992817,-0.0046842000001339965,0.027216409999999976
8,8,794.0,970.0,811.0,38.0,496.0,-0.12544999999969214,3.8696799999989406,-0.5212900000021298,-0.3062115999999283,-0.003404200000133996,0.03180540999999999
8,9,794.0,970.0,807.0,36.0,450.0,-0.0804499999996921,4.510679999998941,-0.5952900000021204,-0.3543115999999284,-0.005484200000133997,0.03616040999999999
8,10,795.0,968.0,799.0,34.0,405.0,-0.15044999999969197,5.074679999998941,-0.40029000000212683,-0.3992515999999286,-0.00696420000013401,0.039696410000000015
9,0,792.0,972.0,800.0,208.0,765.0,-0.012449999999691813,0.015679999998948126,-0.09329000000210266,-0.0036315999999283312,0.001935799999866029,0.0009824099999999945
9,1,792.0,972.0,801.0,208.0,760.0,-0.03344999999969214,0.2266799999989483,-0.09429000000212108,-0.016691599999928315,-0.0010842000001340126,0.0018404100000000015
9,2,791.0,971.0,803.0,201.0,717.0,-0.11744999999969219,0.7236799999989473,-0.20929000000211656,-0.051171599999928305,-0.008624200000134022,0.004076409999999991
9,3,791.0,971.0,804.0,187.0,651.0,-0.13644999999969198,1.262679999998948,-0.45229000000214303,-0.09469159999992825,-0.012624200000134023,0.008184410000000003
9,4,791.0,969.0,805.0,168.0,573.0,-0.25144999999969164,1.7886799999989464,0.25170999999787347,-0.138991599999928,-0.012024200000134034,0.013787410000000007
9,5,792.0,970.0,805.0,144.0,492.0,-0.29844999999969235,2.3026799999989445,0.15370999999788185,-0.1787915999999282,-0.017124200000133986,0.018935409999999975
9,6,792.0,969.0,805.0,119.0,409.0,-0.3264499999996921,2.918679999998944,-0.1902900000021327,-0.2265315999999285,-0.022964200000134032,0.024148409999999954
9,7,793.0,969.0,805.0,97.0,326.0,-0.3804499999996927,3.4896799999989425,-0.2712900000021445,-0.2700915999999278,-0.029764200000134074,0.02881540999999997
9,8,794.0,969.0,805.0,80.0,239.0,-0.42744999999969185,4.043679999998949,-0.44229000000214064,-0.31641159999992874,-0.03380420000013403,0.03430140999999992
9,9,794.0,968.0,805.0,67.0,162.0,-0.5064499999996918,4.581679999998941,-0.19229000000212518,-0.3610715999999287,-0.039904200000133956,0.03775941000000001
9,10,794.0,968.0,803.0,57.0,108.0,-0.6134499999996916,5.190679999998951,-0.15329000000211396,-0.406171599999928,-0.04446420000013396,0.04290740999999999
10,0,792.0,972.0,798.0,213.0,761.0,-0.02444999999969182,0.014679999998948133,-0.06729000000213202,-0.0036715999999282754,0.001695799999866021,-0.0007465900000000047
10,1,792.0,972.0,799.0,214.0,761.0,-0.039449999999692044,0.159679999998948,-0.21229000000212792,-0.01281159999992838,0.0022557999998660343,0.000566409999999996
10,2,792.0,972.0,800.0,215.0,728.0,-0.1284499999996922,0.6086799999989472,-0.10129000000210797,-0.04113159999992834,-0.010604200000134022,0.002919409999999994
10,3,791.0,971.0,799.0,214.0,657.0,-0.25844999999969187,1.0936799999989486,-0.2982900000021297,-0.08045159999992824,-0.02246420000013398,0.006936410000000002
10,4,791.0,971.0,798.0,209.0,572.0,-0.3674499999996924,1.6546799999989479,-0.1932900000021197,-0.12597159999992844,-0.02638420000013402,0.009315410000000007
10,5,791.0,970.0,797.0,201.0,481.0,-0.5224499999996918,2.1646799999989437,-0.1742900000021234,-0.16509159999992817,-0.03726420000013404,0.01481440999999998
10,6,791.0,969.0,796.0,193.0,386.0,-0.6674499999996917,2.6646799999989454,-0.7772900000021002,-0.2112115999999286,-0.04928420000013401,0.020131409999999992
10,7,792.0,969.0,794.0,184.0,290.0,-0.7584499999996918,3.252679999998949,-0.8432900000021305,-0.25339159999992833,-0.06548420000013402,0.022666409999999988
10,8,792.0,968.0,793.0,173.0,197.0,-0.9714499999996921,3.7556799999989425,-0.6902900000021295,-0.2967915999999284,-0.0746042000001342,0.02659240999999996
10,9,792.0,968.0,791.0,161.0,118.0,-1.1304499999996933,4.303679999998948,-0.6082900000021566,-0.33791159999992865,-0.08822420000013392,0.029803409999999985
10,10,793.0,967.0,789.0,147.0,70.0,-1.2154499999996935,4.890679999998947,-0.5292900000021367,-0.3820315999999276,-0.10008420000013396,0.03411940999999997
