p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
5,5,787.0,968.0,757.0,77.0,771.0,-0.07883999999978883,1.5855799999991116,-0.24518000000120316,-0.12112439999998083,-0.004386200000105283,-0.0024333399999996895
5,6,787.0,956.0,668.0,56.0,770.0,-0.09083999999978881,2.0605799999991095,0.12181999999881805,-0.15994439999998072,-0.0036662000001052796,-0.001718339999999689
5,7,786.0,938.0,517.0,45.0,767.0,-0.11583999999978885,2.468579999999109,-0.274180000001185,-0.20300439999998068,-0.003606200000105314,-0.0026673399999996884
5,8,784.0,912.0,327.0,38.0,765.0,-0.15883999999978854,3.01357999999911,-0.10418000000120052,-0.23630439999998082,-0.009606200000105291,-0.003369339999999688
5,9,781.0,865.0,159.0,35.0,761.0,-0.1358399999997888,3.603579999999111,-0.22318000000118293,-0.2861843999999814,-0.010006200000105298,-0.004214339999999688
5,10,779.0,794.0,80.0,33.0,756.0,-0.1988399999997884,4.134579999999108,0.37381999999882043,-0.3265443999999811,-0.013926200000105278,-0.004630339999999687
6,0,786.0,969.0,793.0,209.0,772.0,-0.032839999999788795,0.08657999999911101,-0.4681800000011557,-0.0028843999999808873,-0.0010062000001052917,-0.004123339999999687
6,1,786.0,970.0,797.0,202.0,773.0,-0.0368399999997889,0.14857999999911092,-0.4651800000011543,-0.0039043999999808857,-0.0033662000001052805,-0.00148433999999969
6,2,785.0,970.0,809.0,152.0,771.0,-0.061839999999788633,0.45657999999911136,-0.27618000000119514,-0.03578439999998093,-0.0005262000001053232,-0.0009253399999996912
6,3,786.0,970.0,815.0,97.0,771.0,-0.03683999999978875,0.7985799999991113,-0.3631800000011706,-0.06182439999998082,-0.0008062000001052803,0.0011676600000003075
6,4,786.0,970.0,810.0,61.0,770.0,-0.06583999999978855,1.1785799999991127,-0.34518000000119176,-0.09102439999998081,-0.000146200000105274,0.001752660000000308
6,5,787.0,971.0,793.0,47.0,769.0,-0.03883999999978868,1.67657999999911,-0.3451800000011698,-0.12700439999998103,0.00011379999989472562,0.005002660000000307
6,6,788.0,971.0,751.0,39.0,766.0,-0.038839999999788856,2.1215799999991085,-0.07218000000119104,-0.16824439999998075,0.0013337999998947322,0.006575660000000307
6,7,788.0,969.0,659.0,35.0,762.0,-0.03983999999978886,2.584579999999113,-0.2801800000011623,-0.20640439999998098,-0.00150620000010528,0.008291660000000306
6,8,788.0,963.0,505.0,33.0,756.0,-0.08283999999978892,3.1445799999991153,-0.22318000000119825,-0.2511843999999807,-0.0021862000001052896,0.008161660000000306
6,9,786.0,954.0,327.0,32.0,747.0,-0.027839999999788714,3.631579999999109,-0.18418000000116058,-0.2910643999999809,-0.0018862000001052947,0.012633660000000324
6,10,785.0,939.0,180.0,31.0,737.0,-0.025839999999788654,4.224579999999112,-0.16118000000118857,-0.33712439999998106,-0.0030662000001052798,0.011970660000000324
7,0,787.0,970.0,795.0,204.0,771.0,-0.012839999999788701,-0.0014200000008893847,-0.01218000000118995,-0.002504399999980878,-0.0015062000001052752,-0.0017183399999996893
7,1,787.0,970.0,798.0,194.0,771.0,-0.0868399999997888,0.10657999999911089,0.033819999998805646,-0.00606439999998096,-0.004846200000105304,-0.002771339999999689
7,2,786.0,970.0,806.0,138.0,770.0,-0.045839999999788904,0.5135799999991096,-0.37218000000118817,-0.04268439999998086,-0.0013662000001052586,-0.0012503399999996907
7,3,787.0,970.0,811.0,84.0,767.0,-0.007839999999788584,0.8805799999991115,-0.15518000000119528,-0.06818439999998081,-0.0045662000001052685,0.004066660000000308
7,4,787.0,970.0,813.0,57.0,761.0,-0.019839999999788603,1.3745799999991128,-0.08818000000117093,-0.10582439999998089,-0.000386200000105298,0.007849660000000307
7,5,788.0,969.0,813.0,45.0,750.0,-0.0008399999997885272,1.8985799999991106,-0.10318000000119926,-0.14574439999998104,0.003953799999894706,0.011190660000000314
7,6,789.0,970.0,809.0,38.0,735.0,-0.0068399999997887555,2.39157999999911,-0.12718000000119792,-0.18174439999998088,0.004133799999894713,0.014830660000000318
7,7,789.0,970.0,795.0,35.0,716.0,-0.06183999999978881,2.9005799999991075,0.26081999999881517,-0.228144399999981,0.006533799999894737,0.016637660000000304
7,8,790.0,971.0,759.0,33.0,695.0,-0.005839999999788377,3.4605799999991156,0.05681999999880871,-0.2706243999999812,0.005193799999894754,0.022097660000000297
7,9,789.0,971.0,694.0,32.0,672.0,0.032160000000211825,4.00457999999911,0.07581999999882202,-0.31716439999998114,0.005133799999894724,0.02515266000000034
7,10,789.0,969.0,588.0,30.0,646.0,-0.020839999999788583,4.601579999999111,0.35681999999883507,-0.359904399999981,0.007033799999894725,0.02820766000000032
8,0,788.0,970.0,796.0,202.0,767.0,-0.03683999999978858,0.04057999999911094,0.2578199999987976,0.0007356000000190922,-0.003706200000105273,-0.0029663399999996882
8,1,788.0,970.0,798.0,197.0,766.0,-0.06683999999978894,0.14657999999911087,0.07181999999882901,-0.007184399999980906,-0.0021662000001052765,-0.001250339999999691
8,2,787.0,970.0,803.0,168.0,756.0,-0.057839999999788956,0.6105799999991096,-0.2541800000011711,-0.0480243999999808,0.0005337999998947071,0.0033906600000003085
8,3,787.0,970.0,806.0,130.0,732.0,-0.009839999999788325,1.0525799999991117,-0.07918000000120178,-0.08450439999998093,-0.0013662000001052705,0.008122660000000306
8,4,787.0,969.0,808.0,92.0,696.0,-0.06883999999978876,1.588579999999113,0.011819999998809859,-0.12324439999998084,0.0013137999998947393,0.013933660000000335
8,5,787.0,969.0,809.0,66.0,654.0,-0.05083999999978889,2.184579999999112,-0.47018000000120064,-0.16808439999998112,-0.0010662000001052984,0.016377660000000314
8,6,788.0,969.0,810.0,51.0,610.0,-0.0398399999997889,2.6975799999991144,-0.1861800000011725,-0.21256439999998097,-0.0012062000001052894,0.021486660000000324
8,7,788.0,969.0,811.0,43.0,564.0,-0.08783999999978885,3.250579999999107,-0.18118000000120887,-0.25462439999998066,-0.0037262000001053197,0.02812966000000034
8,8,789.0,970.0,810.0,38.0,515.0,-0.1108399999997888,3.8145799999991086,-0.19518000000119398,-0.30500439999998097,-0.0035462000001052684,0.031431660000000326
8,9,789.0,970.0,808.0,35.0,464.0,-0.0768399999997889,4.39157999999911,-0.010180000001181501,-0.34640439999998124,-0.006186200000105273,0.03651466000000032
8,10,790.0,969.0,799.0,34.0,418.0,-0.10683999999978888,5.037579999999111,-0.22318000000119356,-0.38910439999998075,-0.008846200000105272,0.04018066000000031
9,0,788.0,971.0,795.0,204.0,765.0,-0.018839999999788776,0.0005799999991108204,-0.10918000000117681,-0.002844399999980912,-0.002486200000105267,-0.0011593399999996906
9,1,787.0,971.0,797.0,206.0,764.0,-0.09183999999978872,0.14257999999911083,0.06581999999881533,-0.011244399999980951,-0.0017662000001052703,-0.002394339999999689
9,2,787.0,970.0,798.0,200.0,723.0,-0.10583999999978881,0.6495799999991101,-0.3971800000011618,-0.054524399999980815,-0.004926200000105273,0.0030656600000003083
9,3,787.0,971.0,800.0,185.0,659.0,-0.1308399999997887,1.1505799999991113,-0.14518000000118841,-0.09260439999998084,-0.00788620000010526,0.00973466000000032
9,4,786.0,969.0,801.0,166.0,588.0,-0.16283999999978838,1.66357999999911,0.03781999999879648,-0.1301243999999809,-0.01320620000010533,0.014466660000000317
9,5,787.0,969.0,802.0,142.0,510.0,-0.25183999999978857,2.26857999999911,-0.3011800000011692,-0.18408439999998077,-0.0150862000001053,0.01886066000000034
9,6,787.0,969.0,803.0,118.0,431.0,-0.2978399999997897,2.818579999999111,-0.3441800000011976,-0.22498439999998102,-0.022046200000105327,0.022851660000000322
9,7,788.0,968.0,803.0,96.0,350.0,-0.3328399999997899,3.373579999999106,-0.19818000000120256,-0.2652243999999808,-0.02812620000010527,0.028441660000000347
9,8,788.0,969.0,803.0,79.0,259.0,-0.4328399999997897,3.9675799999991135,0.15781999999883395,-0.3131443999999808,-0.03352620000010528,0.03121066000000035
9,9,789.0,968.0,804.0,66.0,177.0,-0.5378399999997892,4.570579999999116,-0.16718000000120822,-0.3561043999999811,-0.04068620000010529,0.03791866000000028
9,10,789.0,967.0,803.0,56.0,117.0,-0.5888399999997889,5.166579999999106,-0.19818000000117192,-0.4004643999999814,-0.0467462000001054,0.04162366000000039
10,0,788.0,972.0,793.0,210.0,760.0,-0.05783999999978884,0.06657999999911121,-0.1121800000011991,0.00019560000001911086,-0.004206200000105296,-0.0026023399999996885
10,1,787.0,972.0,794.0,211.0,761.0,-0.04983999999978857,0.10757999999911101,-0.17618000000120224,-0.005924399999980892,-0.003806200000105283,-0.00028833999999969116
10,2,787.0,971.0,795.0,212.0,731.0,-0.11983999999978877,0.5395799999991103,-0.15418000000118368,-0.04122439999998091,-0.007946200000105305,0.002896660000000308
10,3,786.0,971.0,795.0,211.0,665.0,-0.20283999999978825,1.0145799999991116,0.12281999999881474,-0.07816439999998095,-0.01824620000010529,0.007563660000000306
10,4,786.0,970.0,795.0,206.0,585.0,-0.38783999999979024,1.5145799999991107,0.10981999999880829,-0.12148439999998104,-0.028746200000105252,0.010449660000000319
10,5,786.0,970.0,794.0,198.0,499.0,-0.48283999999978966,2.0975799999991085,-0.43018000000117934,-0.1686843999999811,-0.039746200000105265,0.01624766000000033
10,6,786.0,969.0,793.0,189.0,408.0,-0.5988399999997889,2.63457999999911,-0.6541800000011914,-0.20768439999998092,-0.052526200000105334,0.017053660000000314
10,7,786.0,968.0,792.0,180.0,313.0,-0.7718399999997883,3.147579999999113,-0.4541800000012073,-0.25062439999998065,-0.06150620000010525,0.022305660000000307
10,8,787.0,968.0,791.0,169.0,215.0,-0.8738399999997881,3.7285799999991056,-0.5171800000011502,-0.29282439999998106,-0.0751462000001053,0.026465660000000266
10,9,787.0,968.0,791.0,156.0,130.0,-1.051839999999788,4.2755799999991195,-0.5021800000011876,-0.330004399999981,-0.09212620000010538,0.029624660000000365
10,10,788.0,966.0,790.0,143.0,77.0,-1.1428399999997891,4.855579999999114,-0.6791800000011962,-0.3784643999999811,-0.10052620000010545,0.03290066000000036
