p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
1,0,793.0,974.0,797.0,223.0,773.0,-0.1228399999997888,0.052579999999111185,0.10181999999882799,-0.002164399999980921,-0.012546200000105309,-0.0036553399999996877
1,1,796.0,973.0,799.0,222.0,772.0,-0.1368399999997887,0.5035799999991103,-0.031180000001191855,-0.04138439999998094,-0.010486200000105288,-0.009908339999999696
1,2,797.0,971.0,800.0,220.0,772.0,-0.14783999999978867,0.9975799999991117,-0.3601800000011554,-0.07978439999998092,-0.013386200000105321,-0.014250339999999707
1,3,791.0,969.0,801.0,219.0,772.0,-0.15183999999978848,1.5105799999991112,-0.15318000000119786,-0.11778439999998094,-0.011466200000105307,-0.01804633999999969
1,4,770.0,968.0,800.0,217.0,774.0,-0.09883999999978885,2.0785799999991075,-0.18318000000118553,-0.16100439999998084,-0.0037662000001052803,-0.0220243399999997
1,5,741.0,967.0,798.0,214.0,776.0,-0.11483999999978882,2.574579999999109,-0.009180000001205096,-0.20076439999998072,-0.0034262000001053,-0.0276013399999997
1,6,705.0,964.0,797.0,211.0,777.0,-0.10683999999978887,3.149579999999114,-0.15418000000117668,-0.2463043999999807,-0.002606200000105256,-0.033295339999999715
1,7,664.0,958.0,796.0,206.0,777.0,-0.06083999999978871,3.6885799999991056,0.14081999999881534,-0.28998439999998105,-0.0022462000001052906,-0.0398083399999997
1,8,624.0,948.0,796.0,200.0,777.0,-0.07583999999978881,4.231579999999118,0.14581999999882553,-0.332984399999981,0.00011379999989471103,-0.04626933999999967
1,9,594.0,937.0,797.0,194.0,776.0,-0.030839999999788658,4.843579999999115,0.33481999999881734,-0.37738439999998064,0.0021537999998947057,-0.051911339999999674
1,10,570.0,921.0,797.0,186.0,775.0,-0.0008399999997883278,5.505579999999114,0.11281999999881698,-0.428004399999981,0.003453799999894698,-0.0595553399999997
2,0,783.0,972.0,793.0,222.0,775.0,0.02916000000021173,0.03657999999911114,0.12181999999882459,-0.0041843999999809115,0.000913799999894707,-0.0015623399999996903
2,1,784.0,971.0,797.0,221.0,775.0,-0.04883999999978853,0.20257999999911097,0.10081999999882438,-0.017084399999980977,-0.003666200000105302,-0.0038633399999996876
2,2,785.0,970.0,802.0,218.0,775.0,-0.20483999999978827,0.6115799999991097,0.6638199999988094,-0.04968439999998089,-0.009146200000105279,-0.01037633999999969
2,3,785.0,968.0,804.0,215.0,775.0,-0.1878399999997883,1.1365799999991124,0.577819999998807,-0.09144439999998073,-0.013366200000105308,-0.01470533999999969
2,4,784.0,965.0,805.0,210.0,775.0,-0.18383999999978842,1.6925799999991118,0.763819999998822,-0.130324399999981,-0.015626200000105336,-0.018293339999999696
2,5,778.0,957.0,805.0,204.0,775.0,-0.2568399999997889,2.1985799999991102,0.7288199999988351,-0.16982439999998086,-0.01736620000010531,-0.022752339999999698
2,6,766.0,944.0,803.0,197.0,775.0,-0.3238399999997902,2.732579999999116,0.5868199999988111,-0.21726439999998073,-0.024826200000105263,-0.030201339999999723
2,7,752.0,926.0,799.0,189.0,775.0,-0.35183999999979015,3.330579999999106,-0.005180000001192791,-0.2645243999999804,-0.026686200000105326,-0.03563533999999972
2,8,732.0,898.0,793.0,179.0,775.0,-0.3608399999997903,3.889579999999114,0.6288199999988279,-0.3021043999999807,-0.029766200000105287,-0.040770339999999634
2,9,708.0,854.0,784.0,168.0,774.0,-0.4078399999997902,4.499579999999105,0.6478199999988047,-0.3497243999999812,-0.032146200000105325,-0.04909033999999966
2,10,670.0,801.0,759.0,157.0,772.0,-0.44783999999978974,5.11057999999911,0.4688199999988223,-0.40092439999998053,-0.03676620000010534,-0.054186339999999646
3,0,786.0,971.0,795.0,221.0,776.0,-0.0498399999997887,0.018579999999110784,0.4148199999988417,0.000375600000019078,-0.0019262000001052735,-0.0011983399999996906
3,1,786.0,971.0,799.0,220.0,775.0,-0.03683999999978882,0.11057999999911096,0.37781999999880195,-0.011964399999980934,-0.0020862000001052672,-0.001471339999999689
3,2,786.0,971.0,807.0,214.0,775.0,-0.0768399999997889,0.4885799999991111,0.08981999999882749,-0.039624399999980846,-0.006526200000105278,-0.006177339999999686
3,3,786.0,969.0,810.0,204.0,774.0,-0.12983999999978874,0.9085799999991114,-0.02518000000117466,-0.06980439999998096,-0.012766200000105317,-0.009258339999999692
3,4,785.0,960.0,808.0,192.0,774.0,-0.1498399999997886,1.376579999999112,0.024819999998824095,-0.10828439999998082,-0.016826200000105304,-0.011390339999999697
3,5,785.0,944.0,798.0,180.0,774.0,-0.23383999999978825,1.8525799999991102,0.25881999999880995,-0.14542439999998089,-0.017546200000105313,-0.015381339999999697
3,6,783.0,921.0,782.0,165.0,773.0,-0.32683999999978974,2.384579999999111,0.08481999999885703,-0.18588439999998124,-0.02244620000010529,-0.019918339999999667
3,7,782.0,886.0,752.0,150.0,773.0,-0.36683999999979017,2.9335799999991083,0.5198199999988219,-0.22824439999998083,-0.024686200000105317,-0.024104339999999676
3,8,778.0,834.0,687.0,135.0,772.0,-0.3458399999997898,3.486579999999119,0.24481999999881152,-0.27782439999998154,-0.029066200000105305,-0.027328339999999684
3,9,773.0,752.0,584.0,118.0,771.0,-0.42183999999978994,4.073579999999105,0.0018199999988257679,-0.3194643999999807,-0.03442620000010528,-0.03332133999999969
3,10,764.0,622.0,440.0,101.0,769.0,-0.4648399999997899,4.665579999999113,0.22781999999881347,-0.3697043999999806,-0.03902620000010529,-0.038456339999999686
4,0,786.0,970.0,796.0,220.0,776.0,-0.017839999999788598,0.03557999999911099,-0.12418000000117561,-0.003884399999980858,-0.0036262000001052843,-0.0021343399999996892
4,1,786.0,971.0,801.0,219.0,776.0,-0.025839999999788553,0.1455799999991109,0.17081999999881062,-0.009904399999980905,-0.0032662000001052716,-0.002537339999999689
