p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
5,8,792.0,916.0,323.0,40.0,767.0,-0.14831999999975962,3.1139100000003617,0.43903999999304044,-0.23937619999987717,-0.009081000000074169,-0.0011751999999994856
5,9,790.0,872.0,156.0,36.0,763.0,-0.19931999999975913,3.6719100000003553,0.5270399999930436,-0.2797761999998774,-0.010721000000074187,-0.0029041999999994857
5,10,789.0,755.0,79.0,34.0,759.0,-0.21531999999975915,4.233910000000355,0.2990399999930367,-0.33091619999987704,-0.01482100000007421,-0.0027871999999994857
6,0,795.0,971.0,803.0,214.0,774.0,0.017680000000240875,-0.038089999999640446,-0.05896000000697656,0.0028838000001226594,-0.0005610000000741919,0.001710800000000512
6,1,795.0,971.0,809.0,199.0,774.0,-0.007319999999759384,0.09991000000035954,-0.0669600000069761,-0.004336199999877244,-0.003061000000074177,0.0016588000000005122
6,2,795.0,971.0,820.0,144.0,774.0,0.006680000000240657,0.4189100000003598,0.2860399999930486,-0.03147619999987717,-0.00022100000007419554,0.0031278000000005105
6,3,795.0,971.0,822.0,91.0,774.0,-0.014319999999759444,0.8319100000003599,-0.1959600000070052,-0.05481619999987717,-0.0033810000000741875,0.002932800000000511
6,4,795.0,972.0,809.0,60.0,773.0,-0.041319999999759584,1.264910000000359,0.25503999999301846,-0.09203619999987706,-0.004721000000074186,0.003530800000000511
6,5,796.0,973.0,790.0,46.0,771.0,-0.054319999999759394,1.6929100000003563,0.3840399999930376,-0.1260361999998772,-0.002541000000074168,0.0048698000000005105
6,6,797.0,973.0,740.0,40.0,769.0,-0.07331999999975974,2.1839100000003584,0.25603999999304194,-0.16355619999987733,-0.0021210000000742024,0.008730800000000509
6,7,797.0,971.0,637.0,36.0,764.0,-0.04031999999975957,2.6969100000003596,0.42603999999302045,-0.20671619999987736,-0.0034010000000741884,0.008990800000000512
6,8,797.0,966.0,475.0,34.0,758.0,-0.09131999999975972,3.1939100000003604,0.8040399999930212,-0.24299619999987726,-0.001521000000074159,0.009653800000000509
6,9,795.0,956.0,301.0,32.0,749.0,-0.09531999999975974,3.708910000000353,0.38803999999303274,-0.28715619999987724,-0.0018010000000742029,0.012331800000000514
