p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
1,0,787.0,972.0,794.0,214.0,764.0,-0.04283999999978865,0.018579999999110895,-0.36818000000117956,0.0032556000000191075,-0.0030262000001053,-0.0016533399999996896
1,1,790.0,971.0,795.0,213.0,766.0,-0.05283999999978874,0.4055799999991124,-0.5091800000011709,-0.02776439999998085,-0.001966200000105294,-0.006034339999999687
1,2,793.0,969.0,796.0,213.0,768.0,-0.04083999999978896,0.9255799999991116,-0.4981800000011713,-0.06750439999998074,-0.002346200000105309,-0.011338339999999702
1,3,788.0,968.0,796.0,211.0,770.0,-0.0408399999997887,1.3675799999991107,-0.15618000000117632,-0.10594439999998086,-0.002366200000105302,-0.015407339999999686
1,4,771.0,966.0,796.0,210.0,768.0,-0.060839999999788744,1.9305799999991127,-0.39118000000119013,-0.152164399999981,-0.0029062000001052702,-0.0192163399999997
1,5,739.0,965.0,795.0,207.0,769.0,-0.07483999999978881,2.457579999999109,-0.19318000000118338,-0.19208439999998086,-0.004726200000105288,-0.024364339999999703
1,6,701.0,963.0,794.0,203.0,770.0,-0.09283999999978883,2.994579999999116,-0.18918000000117674,-0.2369443999999809,-0.002266200000105295,-0.03213833999999971
1,7,658.0,956.0,794.0,198.0,772.0,-0.0398399999997887,3.5745799999991124,-0.04718000000117857,-0.2814043999999813,-4.620000010527703e-05,-0.03828733999999972
1,8,619.0,947.0,795.0,192.0,772.0,-0.0018399999997883634,4.092579999999107,-0.025180000001184887,-0.3173843999999809,-0.0015062000001052945,-0.04368233999999974
1,9,591.0,936.0,796.0,185.0,771.0,-0.0018399999997885162,4.7705799999991125,-0.3761800000011934,-0.36542439999998105,0.00041379999989470296,-0.05152133999999965
1,10,566.0,920.0,798.0,177.0,770.0,-0.018839999999788644,5.359579999999113,0.33281999999883444,-0.4117443999999808,0.0013537999998947236,-0.0592303399999997
2,0,778.0,971.0,791.0,216.0,771.0,-0.046839999999788745,0.023579999999110875,0.3678199999988201,0.0019156000000191502,-0.0038462000001052788,-0.0035643399999996887
2,1,779.0,971.0,793.0,216.0,770.0,-0.09783999999978885,0.15057999999911087,0.008819999998819456,-0.0056643999999808625,-0.004786200000105286,-0.0039153399999996875
2,2,781.0,969.0,797.0,213.0,770.0,-0.12383999999978879,0.6085799999991097,0.18181999999881354,-0.045524399999980834,-0.005266200000105288,-0.009167339999999687
2,3,783.0,967.0,801.0,209.0,770.0,-0.11983999999978885,1.092579999999112,-0.07018000000119178,-0.08706439999998071,-0.011426200000105295,-0.013171339999999702
2,4,783.0,965.0,802.0,204.0,770.0,-0.1898399999997883,1.5975799999991112,0.03781999999881809,-0.12126439999998087,-0.013886200000105355,-0.01646033999999969
2,5,775.0,957.0,804.0,198.0,771.0,-0.25383999999978896,2.115579999999109,-0.08918000000118126,-0.164304399999981,-0.022326200000105306,-0.022323339999999667
2,6,764.0,944.0,804.0,190.0,772.0,-0.3128399999997898,2.6525799999991144,-0.21418000000120627,-0.20660439999998118,-0.02296620000010528,-0.02908333999999969
2,7,747.0,926.0,801.0,182.0,772.0,-0.3228399999997901,3.230579999999109,0.09481999999882414,-0.2513443999999808,-0.024966200000105285,-0.03451733999999971
2,8,723.0,898.0,798.0,173.0,772.0,-0.32983999999979013,3.79357999999911,0.18481999999882867,-0.29316439999998084,-0.030546200000105335,-0.04036733999999971
2,9,696.0,858.0,787.0,162.0,771.0,-0.39683999999979014,4.37657999999911,0.3198199999988137,-0.3374443999999808,-0.03486620000010537,-0.04808933999999969
2,10,667.0,798.0,765.0,150.0,770.0,-0.46783999999979015,5.036579999999114,0.46981999999882185,-0.387464399999981,-0.036126200000105316,-0.05540833999999975
3,0,785.0,969.0,793.0,216.0,773.0,-0.038839999999788724,0.05057999999911119,-0.26818000000118675,0.0029156000000191548,-0.005046200000105293,-0.0022903399999996887
3,1,785.0,969.0,795.0,215.0,773.0,-0.01983999999978879,0.1435799999991109,-0.44518000000120256,-0.0044043999999809295,-0.005406200000105286,-0.0028103399999996883
3,2,785.0,969.0,803.0,210.0,772.0,-0.10183999999978881,0.44257999999911213,-0.2991800000011609,-0.033044399999980816,-0.008146200000105283,-0.00902433999999969
3,3,785.0,967.0,808.0,200.0,772.0,-0.11983999999978881,0.8745799999991117,-0.401180000001158,-0.06998439999998089,-0.00818620000010529,-0.009453339999999687
3,4,785.0,959.0,807.0,188.0,772.0,-0.1318399999997887,1.3095799999991127,-0.09118000000119535,-0.10218439999998079,-0.01418620000010533,-0.012287339999999702
3,5,785.0,945.0,800.0,175.0,771.0,-0.24583999999978867,1.7445799999991136,0.08081999999881752,-0.13494439999998095,-0.01788620000010531,-0.015355339999999698
3,6,783.0,921.0,786.0,161.0,771.0,-0.26183999999978863,2.2805799999991114,0.16381999999880462,-0.17892439999998108,-0.02184620000010529,-0.018046339999999723
3,7,781.0,886.0,759.0,146.0,770.0,-0.33683999999979003,2.799579999999109,0.0008199999988120097,-0.21966439999998094,-0.025526200000105262,-0.02216733999999969
3,8,776.0,834.0,700.0,129.0,770.0,-0.35283999999979027,3.3375799999991074,0.15381999999881488,-0.2693043999999804,-0.030746200000105334,-0.027367339999999667
3,9,770.0,754.0,603.0,112.0,768.0,-0.36683999999979017,4.0005799999991085,-0.05318000000119352,-0.31750439999998065,-0.03482620000010533,-0.03339933999999969
3,10,761.0,624.0,469.0,97.0,767.0,-0.42583999999979,4.542579999999109,0.3778199999988257,-0.3587243999999807,-0.03850620000010529,-0.038417339999999724
4,0,785.0,968.0,793.0,216.0,773.0,-0.024839999999788753,0.051579999999111004,-0.3681800000011811,0.0003356000000191491,-0.0035862000001052603,-0.0021603399999996884
4,1,785.0,969.0,795.0,215.0,773.0,-0.021839999999788563,0.09957999999911098,-0.2031800000011912,-0.0051643999999808595,-0.0017262000001052758,-0.0030443399999996886
4,2,786.0,970.0,808.0,204.0,773.0,-0.040839999999788636,0.3835799999991123,-0.08218000000120018,-0.03094439999998084,-0.002366200000105266,-0.0016403399999996894
4,3,786.0,971.0,810.0,184.0,772.0,-0.13283999999978885,0.7565799999991112,-0.20018000000119396,-0.06026439999998079,-0.005926200000105266,-0.004669339999999688
4,4,786.0,964.0,796.0,163.0,771.0,-0.1078399999997888,1.1065799999991122,-0.10418000000119272,-0.09100439999998085,-0.006086200000105288,-0.004747339999999687
4,5,787.0,948.0,774.0,140.0,770.0,-0.16283999999978835,1.5955799999991114,-0.09818000000118554,-0.1212643999999809,-0.008386200000105292,-0.009245339999999687
4,6,786.0,925.0,716.0,114.0,770.0,-0.14083999999978875,2.0385799999991083,-0.16918000000118807,-0.16268439999998077,-0.011406200000105303,-0.010311339999999695
4,7,785.0,887.0,606.0,90.0,768.0,-0.2528399999997886,2.5605799999991072,-0.0071800000011695226,-0.20192439999998096,-0.014046200000105294,-0.013067339999999704
4,8,783.0,827.0,447.0,71.0,766.0,-0.23183999999978855,3.0795799999991162,-0.3731800000011976,-0.24522439999998083,-0.01568620000010528,-0.014328339999999705
4,9,780.0,732.0,277.0,56.0,764.0,-0.24083999999978836,3.6655799999991046,-0.21318000000118575,-0.29388439999998056,-0.021786200000105282,-0.016694339999999693
4,10,778.0,579.0,150.0,47.0,762.0,-0.2878399999997893,4.223579999999114,0.08881999999882519,-0.33548439999998086,-0.024826200000105308,-0.018917339999999703
5,0,788.0,969.0,793.0,213.0,773.0,-0.0008399999997886459,0.02857999999911112,-0.2781800000011813,0.0012756000000191162,-0.004246200000105261,-0.001965339999999689
5,1,788.0,969.0,795.0,211.0,773.0,-0.04383999999978882,0.11957999999911091,-0.28218000000119337,-0.004324399999980922,-0.003786200000105282,-0.002459339999999689
5,2,788.0,970.0,811.0,186.0,772.0,-0.06683999999978892,0.4115799999991122,-0.26718000000118874,-0.029984399999980878,-0.003466200000105309,-0.002758339999999689
5,3,789.0,971.0,811.0,151.0,772.0,-0.06683999999978876,0.7525799999991111,-0.5551800000011784,-0.06092439999998097,-0.004906200000105276,-0.0020823399999996893
5,4,789.0,972.0,795.0,112.0,771.0,-0.10383999999978881,1.0755799999991116,-0.1641800000011642,-0.08486439999998087,-0.004786200000105277,-0.001874339999999689
5,5,790.0,968.0,758.0,77.0,770.0,-0.12183999999978884,1.5375799999991135,-0.2571800000011921,-0.11358439999998084,-0.005846200000105289,-0.0015233399999996895
5,6,789.0,956.0,671.0,56.0,769.0,-0.10783999999978883,2.0295799999991098,-0.05118000000119762,-0.15764439999998076,-0.003386200000105297,-0.0016143399999996894
5,7,790.0,939.0,522.0,45.0,767.0,-0.1148399999997888,2.463579999999109,-0.07218000000119881,-0.1961043999999809,-0.0061062000001052925,-0.0013933399999996902
5,8,788.0,911.0,330.0,38.0,764.0,-0.12683999999978876,2.970579999999108,-0.20918000000118014,-0.23528439999998083,-0.010586200000105291,-0.003408339999999688
5,9,786.0,865.0,158.0,35.0,760.0,-0.15883999999978854,3.537579999999114,-0.2941800000011882,-0.2816043999999805,-0.012026200000105316,-0.003746339999999688
5,10,782.0,795.0,80.0,33.0,755.0,-0.1378399999997887,4.140579999999107,-0.4141800000011979,-0.32902439999998084,-0.012746200000105342,-0.003915339999999688
6,0,789.0,969.0,793.0,208.0,772.0,0.00016000000021150295,0.055579999999111146,-0.20718000000118206,0.0022356000000191716,-0.004986200000105312,-0.0015753399999996892
6,1,788.0,969.0,796.0,202.0,772.0,0.0051600000002113905,0.12857999999911088,-0.2861800000011879,-0.005464399999980901,-0.005006200000105274,-0.002433339999999689
6,2,789.0,970.0,808.0,152.0,771.0,-0.047839999999788926,0.41857999999911205,-0.3271800000011755,-0.03092439999998077,-0.0030062000001052796,-0.0018613399999996888
6,3,789.0,970.0,815.0,98.0,771.0,-0.03383999999978874,0.742579999999111,-0.4411800000012007,-0.06430439999998076,-0.00330620000010529,-0.0013933399999996902
6,4,790.0,971.0,810.0,62.0,770.0,-0.007839999999788624,1.1775799999991123,-0.6071800000011797,-0.0929243999999808,-0.004266200000105301,0.0031826600000003083
6,5,791.0,971.0,793.0,47.0,768.0,-0.02883999999978881,1.6085799999991093,-0.6351800000011741,-0.12380439999998082,-0.0017462000001052923,0.003572660000000308
6,6,791.0,970.0,752.0,39.0,766.0,-0.04783999999978877,2.1205799999991113,-0.3291800000011728,-0.16660439999998095,-0.001526200000105277,0.0055226600000003075
6,7,791.0,969.0,660.0,35.0,762.0,-0.022839999999788717,2.5265799999991083,-0.6101800000011827,-0.20586439999998096,-0.0015462000001053022,0.007797660000000306
6,8,791.0,963.0,508.0,32.0,755.0,-0.05583999999978879,3.1265799999991155,-0.6891800000011713,-0.24700439999998103,-0.0014662000001052784,0.009162660000000307
6,9,790.0,954.0,331.0,31.0,747.0,-0.009839999999788466,3.656579999999107,-0.2891800000011666,-0.2902043999999812,-0.0021862000001052918,0.011411660000000321
6,10,789.0,939.0,181.0,30.0,737.0,-0.06783999999978892,4.209579999999117,-0.1651800000011691,-0.33392439999998036,-0.001506200000105269,0.01246466000000032
7,0,789.0,970.0,795.0,203.0,771.0,-0.011839999999788499,0.06457999999911124,0.032819999998828155,0.002515600000019104,-0.003226200000105273,-0.003135339999999688
7,1,789.0,970.0,797.0,194.0,771.0,-0.041839999999788664,0.10857999999911087,0.006819999998823454,-0.005844399999980858,-0.0026062000001053,-0.0016273399999996894
7,2,789.0,971.0,806.0,139.0,770.0,-0.07383999999978881,0.46157999999911137,-0.1851800000012156,-0.03878439999998078,-0.0011262000001053042,3.666000000030765e-05
7,3,789.0,969.0,810.0,85.0,768.0,-0.04783999999978892,0.8565799999991114,-0.12218000000118322,-0.06526439999998085,-0.0022862000001052695,0.004625660000000308
7,4,789.0,970.0,811.0,57.0,761.0,-0.02083999999978861,1.3525799999991122,-0.4061800000011708,-0.1041443999999808,-0.0007462000001053105,0.006666660000000306
7,5,790.0,970.0,812.0,44.0,751.0,0.015160000000211556,1.8325799999991108,-0.34118000000116944,-0.14234439999998105,0.0016737999998947062,0.011359660000000327
7,6,791.0,969.0,807.0,38.0,735.0,-0.008839999999788628,2.368579999999112,-0.5341800000011786,-0.18486439999998097,0.003573799999894709,0.01528566000000033
7,7,792.0,970.0,793.0,34.0,716.0,0.0021600000002115127,2.900579999999106,-0.4771800000011908,-0.230044399999981,0.004993799999894753,0.016793660000000307
7,8,792.0,971.0,759.0,32.0,695.0,-0.019839999999788666,3.4685799999991156,-0.3211800000011585,-0.2726443999999806,0.002913799999894709,0.021382660000000313
7,9,792.0,971.0,695.0,32.0,672.0,0.021160000000211808,3.9945799999991105,-0.22018000000118274,-0.3158843999999808,0.0037137999998947072,0.025074660000000318
7,10,792.0,969.0,588.0,31.0,646.0,0.041160000000211784,4.608579999999106,-0.2181800000011843,-0.3638243999999807,0.004473799999894714,0.029741660000000336
8,0,787.0,970.0,795.0,201.0,767.0,-0.04283999999978866,0.03657999999911112,-0.12118000000118745,-0.0022243999999809264,-0.0015062000001052737,-0.00199133999999969
8,1,787.0,970.0,797.0,198.0,767.0,-0.03383999999978884,0.12057999999911091,-0.1811800000012089,-0.009304399999980992,-0.002586200000105271,-0.001094339999999691
8,2,787.0,970.0,802.0,168.0,757.0,-0.043839999999788735,0.6225799999991097,-0.4031800000011636,-0.049004399999980894,-0.0015462000001052608,0.002298660000000307
8,3,786.0,970.0,805.0,130.0,732.0,-0.05783999999978885,1.0735799999991114,-0.5051800000011705,-0.08562439999998094,-0.002726200000105299,0.008655660000000306
8,4,787.0,969.0,807.0,92.0,696.0,-0.047839999999789,1.5895799999991123,-0.22318000000117888,-0.12678439999998062,0.0013137999998946992,0.013348660000000337
8,5,787.0,969.0,808.0,66.0,656.0,-0.049839999999788796,2.1415799999991103,-0.1641800000011755,-0.1702043999999809,0.00039379999989473045,0.016858660000000334
8,6,787.0,970.0,809.0,51.0,613.0,-0.06483999999978857,2.661579999999114,-0.04718000000119557,-0.21140439999998065,-0.00456620000010529,0.02191566000000031
8,7,787.0,969.0,809.0,42.0,568.0,-0.059839999999788604,3.230579999999109,-0.18118000000118872,-0.25352439999998067,-0.006546200000105287,0.02651766000000033
8,8,788.0,970.0,808.0,37.0,519.0,-0.11283999999978869,3.797579999999112,-0.062180000001172846,-0.2992243999999809,-0.005246200000105301,0.030092660000000316
8,9,788.0,970.0,806.0,34.0,470.0,-0.12783999999978873,4.381579999999113,-0.29418000000119926,-0.3446243999999813,-0.006406200000105275,0.0359426600000003
8,10,789.0,970.0,796.0,34.0,424.0,-0.14383999999978878,4.946579999999107,0.3418199999988026,-0.38784439999998105,-0.008786200000105326,0.03981666000000029
9,0,786.0,972.0,795.0,204.0,765.0,-0.0388399999997885,0.08357999999911088,0.04181999999879494,-0.003984399999980919,-0.0012062000001052838,-0.0016793399999996902
9,1,786.0,971.0,796.0,206.0,762.0,-0.045839999999788945,0.1555799999991109,0.25981999999880845,-0.010004399999980962,-0.001266200000105263,-0.0005483399999996909
9,2,786.0,971.0,798.0,199.0,721.0,-0.08783999999978881,0.6625799999991104,-0.015180000001189353,-0.05092439999998091,-0.004626200000105295,0.003650660000000308
9,3,786.0,970.0,800.0,185.0,661.0,-0.1478399999997886,1.1155799999991125,-0.14918000000119475,-0.09008439999998089,-0.010026200000105298,0.010332660000000323
9,4,785.0,970.0,801.0,166.0,592.0,-0.16983999999978833,1.6885799999991133,0.0378199999987953,-0.13372439999998093,-0.014646200000105292,0.01367366000000032
9,5,786.0,969.0,801.0,142.0,519.0,-0.21883999999978823,2.2465799999991125,0.036819999998844014,-0.18000439999998094,-0.01658620000010527,0.018795660000000332
9,6,787.0,969.0,802.0,118.0,442.0,-0.30183999999978955,2.812579999999108,0.06781999999881798,-0.22292439999998076,-0.022386200000105317,0.023111660000000343
9,7,787.0,969.0,803.0,96.0,363.0,-0.35283999999979015,3.3505799999991073,0.050819999998796064,-0.2668443999999807,-0.027546200000105294,0.02823366000000034
9,8,787.0,969.0,803.0,78.0,272.0,-0.39383999999979025,3.9475799999991112,0.0008199999988085496,-0.3111843999999806,-0.03330620000010533,0.03260166000000034
9,9,788.0,969.0,804.0,66.0,190.0,-0.49983999999978973,4.5135799999991075,0.10981999999880605,-0.3580243999999804,-0.0394462000001053,0.03613766000000036
9,10,788.0,968.0,803.0,56.0,127.0,-0.5808399999997889,5.134579999999107,0.22681999999881808,-0.40304439999998126,-0.047906200000105405,0.04349566000000031
10,0,786.0,972.0,793.0,209.0,760.0,-0.019839999999788468,0.024579999999110876,0.26081999999880845,-0.0012443999999808923,0.0002137999998947271,-0.0008473399999996896
10,1,786.0,972.0,793.0,210.0,761.0,-0.09583999999978866,0.08957999999911101,0.3848199999988189,-0.003324399999980929,-0.0024462000001052708,-0.00022333999999969226
10,2,786.0,972.0,795.0,212.0,732.0,-0.14183999999978866,0.5135799999991103,0.42381999999882625,-0.03852439999998086,-0.009266200000105296,0.0014926600000003084
10,3,785.0,971.0,795.0,210.0,667.0,-0.18583999999978837,1.0265799999991114,-0.044180000001210556,-0.07950439999998091,-0.018606200000105284,0.006354660000000307
10,4,785.0,970.0,794.0,206.0,589.0,-0.34983999999979015,1.4725799999991105,0.3018199999988078,-0.11924439999998085,-0.028606200000105338,0.010865660000000311
10,5,785.0,969.0,793.0,198.0,506.0,-0.5148399999997896,2.070579999999108,0.13181999999880867,-0.15910439999998077,-0.039686200000105296,0.01437566000000032
10,6,785.0,970.0,793.0,189.0,417.0,-0.6218399999997887,2.5915799999991114,-0.18518000000115556,-0.20484439999998108,-0.05212620000010535,0.01921166000000033
10,7,786.0,968.0,792.0,179.0,322.0,-0.7928399999997879,3.137579999999114,0.339819999998815,-0.24558439999998097,-0.06368620000010523,0.022565660000000338
10,8,785.0,968.0,791.0,168.0,224.0,-0.8598399999997879,3.761579999999109,-0.3151800000011796,-0.291824399999981,-0.07732620000010529,0.02430766000000032
10,9,785.0,968.0,790.0,156.0,137.0,-1.0938399999997879,4.20457999999911,0.424819999998803,-0.3280443999999809,-0.08914620000010536,0.030443660000000334
10,10,786.0,966.0,789.0,142.0,80.0,-1.1838399999997895,4.827579999999111,-0.0731800000011892,-0.37408439999998133,-0.10310620000010536,0.03160066000000035
