p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
1,0,153.0,530.0,728.0,769.0,91.0,-0.05475000000031132,0.07529999999997669,-0.01786000001070984,-0.012606600000082046,-0.001416799999911966,0.001291810000000953
1,1,151.0,539.0,731.0,771.0,95.0,-0.14975000000031113,0.5892999999999766,0.731139999989294,-0.049246600000081894,-0.005776799999911959,0.005841810000000949
1,2,148.0,548.0,733.0,767.0,86.0,-0.22575000000031262,1.2022999999999766,0.26913999998927707,-0.09304660000008179,-0.007276799999911951,0.007232810000000949
1,3,146.0,557.0,732.0,757.0,68.0,-0.31575000000031256,1.685299999999978,0.7331399999892347,-0.12782660000008175,-0.010796799999911922,0.013225810000000957
1,4,144.0,563.0,726.0,736.0,50.0,-0.4017500000003124,2.3132999999999817,0.6721399999892957,-0.18120660000008193,-0.017556799999911894,0.017541810000000987
1,5,142.0,569.0,716.0,701.0,38.0,-0.5037500000003126,2.8712999999999744,0.5551399999893084,-0.23572660000008208,-0.0211767999999119,0.02171481000000094
1,6,138.0,573.0,703.0,657.0,31.0,-0.6627500000003124,3.4392999999999674,0.49813999998930575,-0.28938660000008226,-0.022396799999911992,0.024704810000000976
1,7,136.0,575.0,688.0,603.0,26.0,-0.7667500000003116,4.047299999999977,0.6411399999892886,-0.33260660000008185,-0.03371679999991192,0.027148810000000925
1,8,133.0,574.0,670.0,542.0,22.0,-0.931750000000311,4.659299999999971,0.1621399999892846,-0.385406600000082,-0.03685679999991202,0.03264781000000095
1,9,130.0,571.0,650.0,483.0,21.0,-1.028750000000311,5.276299999999965,0.5631399999893149,-0.43766660000008273,-0.04665679999991183,0.03761381000000094
1,10,128.0,566.0,629.0,428.0,19.0,-1.172750000000311,5.826299999999964,1.1821399999892546,-0.4868066000000824,-0.05175679999991195,0.042891810000000925
2,0,149.0,533.0,725.0,759.0,89.0,0.01624999999968838,0.03329999999997672,0.173139999989289,-0.0036266000000819997,-0.0009167999999119548,-0.001269189999999047
2,1,149.0,539.0,730.0,763.0,93.0,-0.008750000000311555,0.2792999999999775,0.24113999998930247,-0.024786600000081954,0.002683200000088095,0.0015778100000009526
2,2,147.0,551.0,736.0,753.0,92.0,-0.056750000000311294,0.8622999999999763,0.4141399999892815,-0.06806660000008191,0.006543200000088098,0.007271810000000948
2,3,145.0,562.0,732.0,714.0,76.0,-0.08175000000031121,1.4442999999999764,0.46513999998928574,-0.11170660000008184,0.01044320000008808,0.01478581000000097
2,4,142.0,571.0,720.0,648.0,62.0,-0.06775000000031124,2.034299999999978,0.40813999998930184,-0.15642660000008193,0.010583200000088052,0.01984281000000097
2,5,140.0,577.0,703.0,570.0,47.0,-0.1177500000003115,2.69929999999997,0.5751399999892935,-0.20738660000008166,0.010683200000088083,0.022741810000000993
2,6,138.0,581.0,677.0,486.0,39.0,-0.2257500000003121,3.2522999999999778,0.7671399999892737,-0.26482660000008224,0.012063200000088061,0.026966810000000983
2,7,134.0,581.0,644.0,411.0,33.0,-0.3297500000003124,3.8052999999999693,0.7721399999892703,-0.3152466000000818,0.010363200000088096,0.02887781000000096
2,8,132.0,579.0,601.0,326.0,28.0,-0.34575000000031214,4.515299999999969,0.8411399999892772,-0.3663866000000824,0.008363200000088085,0.035611810000000986
2,9,128.0,572.0,552.0,246.0,25.0,-0.4387500000003126,5.1202999999999825,1.6541399999892819,-0.4312466000000821,0.0077032000000880965,0.04209881000000103
2,10,125.0,560.0,498.0,180.0,23.0,-0.4667500000003126,5.77429999999998,1.4041399999892739,-0.4820466000000816,0.001503200000088065,0.04680481000000097
3,0,148.0,535.0,727.0,756.0,93.0,-0.009750000000311537,-0.024700000000023092,0.7901399999892683,0.0006733999999179742,0.0023032000000880594,0.0014868100000009522
3,1,148.0,542.0,735.0,758.0,95.0,-0.0077500000003115485,0.14629999999997675,0.5401399999892944,-0.011166600000081996,0.00260320000008808,0.0017728100000009531
3,2,146.0,561.0,739.0,716.0,100.0,0.014249999999688375,0.6592999999999762,0.48113999998927837,-0.04608660000008197,0.0064832000000880855,0.00430781000000095
3,3,144.0,575.0,718.0,631.0,99.0,0.013249999999688393,1.1842999999999768,0.5961399999892615,-0.08610660000008186,0.01388320000008804,0.007661810000000948
3,4,141.0,583.0,675.0,529.0,90.0,0.009249999999688402,1.7122999999999808,0.7611399999892828,-0.1327466000000817,0.01780320000008805,0.01569581000000097
3,5,140.0,584.0,609.0,435.0,81.0,0.024249999999688313,2.285299999999979,1.0611399999893063,-0.1781266000000819,0.02460320000008809,0.01716481000000098
3,6,136.0,577.0,534.0,344.0,69.0,0.00724999999968841,2.8592999999999775,1.2541399999892955,-0.22266660000008193,0.027523200000088066,0.02240381000000096
