p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
1,0,167.0,547.0,743.0,780.0,97.0,0.00680999999910693,-0.03610000000007625,0.2828699999832119,0.005093799999999567,-0.0034811999998935216,-0.00198236999999933
1,1,165.0,555.0,750.0,787.0,101.0,-0.09919000000089281,0.44089999999992574,0.017869999983199766,-0.039426200000000466,-0.0016211999998935404,0.002099630000000667
1,2,163.0,566.0,755.0,785.0,92.0,-0.1431900000008926,0.9578999999999259,0.19186999998318816,-0.08724620000000054,-0.002601199999893526,0.007221630000000658
1,3,161.0,576.0,754.0,772.0,72.0,-0.23519000000089202,1.4938999999999243,0.19986999998320248,-0.12780620000000048,-0.004261199999893528,0.011836630000000676
1,4,159.0,583.0,749.0,746.0,54.0,-0.2411900000008924,2.0948999999999223,-0.11913000001679269,-0.1736062000000007,-0.006381199999893516,0.01578863000000067
1,5,156.0,589.0,740.0,704.0,42.0,-0.3471900000008933,2.7188999999999273,-0.03913000001679507,-0.22030620000000048,-0.010201199999893504,0.019844630000000668
1,6,153.0,594.0,728.0,651.0,34.0,-0.48319000000089235,3.2948999999999184,0.2868699999832465,-0.27392620000000056,-0.008861199999893455,0.023172630000000614
1,7,150.0,596.0,713.0,583.0,28.0,-0.5471900000008925,3.8678999999999313,-0.2931300000167745,-0.32866620000000096,-0.010621199999893503,0.02868463000000067
1,8,147.0,596.0,694.0,510.0,24.0,-0.6741900000008938,4.445899999999924,0.8338699999832122,-0.3721662000000011,-0.016701199999893508,0.032480630000000656
1,9,144.0,596.0,673.0,433.0,23.0,-0.7391900000008946,5.020899999999932,1.2958699999832257,-0.4275862000000011,-0.020801199999893487,0.038356630000000676
1,10,141.0,593.0,648.0,362.0,21.0,-0.8881900000008949,5.6228999999999205,0.8678699999831988,-0.4723062000000011,-0.02684119999989359,0.04476563000000069
2,0,168.0,552.0,745.0,781.0,101.0,0.02680999999910688,-0.0841000000000761,-0.18213000001676374,0.006153799999999596,-0.001941199999893523,-0.0002793699999993335
2,1,167.0,560.0,753.0,786.0,106.0,-0.034190000000892805,0.12289999999992474,-0.07113000001676034,-0.017266200000000478,0.0046788000001064785,0.002606630000000669
2,2,165.0,574.0,761.0,767.0,107.0,-0.02019000000089296,0.6808999999999256,-0.3241300000168001,-0.0596462000000006,0.004838800000106489,0.005869630000000664
2,3,161.0,587.0,756.0,713.0,93.0,-0.005190000000893051,1.2228999999999235,0.05186999998320174,-0.10736620000000073,0.014938800000106486,0.008170630000000654
2,4,159.0,596.0,744.0,632.0,80.0,-0.0611900000008928,1.8218999999999228,-0.20613000001676146,-0.1530062000000006,0.012718800000106499,0.01668563000000066
2,5,156.0,603.0,721.0,541.0,64.0,-0.08919000000089287,2.4108999999999208,0.5088699999832164,-0.19472620000000032,0.01479880000010649,0.019935630000000634
2,6,153.0,606.0,684.0,460.0,51.0,-0.11319000000089281,2.9958999999999207,0.8038699999832265,-0.24634620000000032,0.021798800000106474,0.02409563000000066
2,7,149.0,606.0,637.0,378.0,42.0,-0.19019000000089206,3.622899999999923,0.9838699999832219,-0.2946462,0.02585880000010647,0.030283630000000693
2,8,145.0,601.0,580.0,300.0,37.0,-0.2141900000008927,4.227899999999928,0.8388699999832048,-0.34964619999999996,0.02729880000010646,0.032987630000000635
2,9,141.0,592.0,515.0,226.0,32.0,-0.2721900000008927,4.876899999999923,1.1598699999832216,-0.408626200000001,0.028258800000106485,0.037966630000000674
2,10,139.0,577.0,447.0,169.0,29.0,-0.3201900000008935,5.501899999999923,1.855869999983224,-0.4571662000000008,0.020338800000106436,0.045051630000000654
3,0,166.0,554.0,747.0,783.0,104.0,-0.07419000000089282,-0.06810000000007617,-0.06313000001681425,0.0030537999999995583,-6.119999989353994e-05,-0.0007473699999993333
3,1,166.0,565.0,758.0,784.0,106.0,0.03380999999910683,0.0938999999999245,0.11086999998321515,-0.0130062000000005,0.0036188000001064714,0.0015536300000006675
3,2,164.0,586.0,761.0,739.0,110.0,-0.034190000000892826,0.47089999999992516,0.11686999998320176,-0.04556620000000039,0.004538800000106486,0.001917630000000667
3,3,162.0,601.0,732.0,636.0,112.0,-0.008190000000893042,0.9908999999999261,-0.06913000001680536,-0.0885262000000006,0.01017880000010653,0.006181630000000658
3,4,158.0,608.0,669.0,531.0,105.0,-0.007190000000893054,1.4908999999999255,0.38286999998319843,-0.13086620000000043,0.017678800000106454,0.008898630000000653
3,5,155.0,605.0,580.0,430.0,96.0,-0.02019000000089296,2.0668999999999245,0.33086999998318234,-0.17254620000000045,0.019838800000106443,0.013890630000000669
3,6,152.0,593.0,484.0,334.0,86.0,0.005809999999106927,2.6118999999999253,0.8618699999832337,-0.21828620000000085,0.029038800000106463,0.018661630000000658
3,7,148.0,572.0,384.0,243.0,74.0,0.07680999999910698,3.284899999999919,0.44086999998320187,-0.27488620000000036,0.034138800000106495,0.02144363000000065
3,8,144.0,526.0,264.0,166.0,65.0,-0.04319000000089281,3.8118999999999272,1.185869999983219,-0.321646200000001,0.040858800000106416,0.02423863000000064
3,9,140.0,474.0,171.0,110.0,57.0,-0.017190000000892998,4.460899999999919,1.360869999983234,-0.3766862000000007,0.04481880000010644,0.02867163000000067
3,10,138.0,413.0,116.0,76.0,51.0,-0.0931900000008928,5.054899999999929,1.4258699999831972,-0.4346062000000013,0.045478800000106616,0.030153630000000656
4,0,167.0,557.0,751.0,782.0,104.0,0.06380999999910669,-0.04610000000007622,-0.2111300000167844,0.0017137999999995998,0.0009788000001064601,0.0005656300000006675
4,1,166.0,572.0,763.0,784.0,105.0,-0.019190000000892982,0.07789999999992425,-0.06913000001680317,-0.011886200000000548,0.0016188000001064612,-0.0013583699999993328
4,2,164.0,599.0,732.0,742.0,108.0,-0.026190000000892943,0.4508999999999251,0.18386999998319747,-0.04008620000000051,0.006598800000106522,0.0010986300000006678
4,3,162.0,606.0,638.0,633.0,110.0,-0.017190000000892977,0.8138999999999262,-0.41113000001677674,-0.0753862000000005,0.006218800000106506,0.0007346300000006668
4,4,159.0,588.0,527.0,491.0,110.0,-0.06319000000089288,1.2698999999999243,-0.11513000001679201,-0.1111462000000003,0.013618800000106509,0.004166630000000674
4,5,155.0,536.0,419.0,365.0,107.0,0.010809999999106933,1.791899999999922,0.1798699999831979,-0.1510062000000004,0.01809880000010646,0.007130630000000658
4,6,152.0,459.0,299.0,241.0,104.0,-0.03519000000089288,2.3228999999999274,0.3688699999831918,-0.19624620000000081,0.020518800000106457,0.006129630000000663
4,7,149.0,372.0,188.0,141.0,97.0,-0.02119000000089298,2.8528999999999205,0.9768699999832146,-0.23764620000000033,0.029298800000106463,0.011264630000000652
4,8,145.0,289.0,114.0,87.0,92.0,-0.11319000000089278,3.435899999999929,1.0478699999832022,-0.2918662000000008,0.033578800000106476,0.011927630000000649
4,9,142.0,212.0,74.0,60.0,84.0,-0.12019000000089283,4.030899999999919,1.46886999998323,-0.34330620000000023,0.03977880000010645,0.01385163000000066
4,10,137.0,151.0,52.0,46.0,79.0,-0.10619000000089285,4.670899999999927,1.9418699999832434,-0.4061462000000008,0.044518800000106565,0.015697630000000663
5,0,168.0,564.0,757.0,777.0,103.0,0.027809999999106837,-0.11810000000007592,0.23286999998324187,0.004613799999999555,0.0014388000001064594,-0.00027936999999933314
5,1,167.0,582.0,762.0,779.0,104.0,-0.02019000000089296,0.039899999999923844,0.5598699999832055,-0.0071862000000005545,0.0021988000001064672,-0.0014623699999993327
5,2,165.0,601.0,700.0,759.0,105.0,-0.03719000000089291,0.4228999999999257,0.3538699999832016,-0.038246200000000515,0.0038188000001064585,-0.0012413699999993325
5,3,162.0,566.0,585.0,694.0,107.0,-0.027190000000892903,0.7978999999999262,0.3078699999832293,-0.07284620000000043,0.005778800000106467,-0.001098369999999333
5,4,159.0,467.0,473.0,568.0,108.0,-0.12119000000089263,1.1708999999999254,0.6668699999832066,-0.10152620000000069,0.010258800000106542,-0.0013973699999993315
5,5,156.0,336.0,364.0,418.0,107.0,-0.0661900000008929,1.653899999999925,0.30486999998321856,-0.14540620000000046,0.011458800000106514,-0.0030613699999993364
5,6,153.0,221.0,254.0,267.0,105.0,-0.11919000000089254,2.103899999999924,0.6268699999832406,-0.1789662000000009,0.014878800000106485,-0.0037113699999993424
5,7,150.0,139.0,155.0,157.0,102.0,-0.07719000000089284,2.695899999999926,0.5908699999832223,-0.2273862000000005,0.023458800000106406,-0.0012673699999993318
5,8,145.0,84.0,89.0,96.0,99.0,-0.11619000000089269,3.2338999999999234,1.4658699999832232,-0.27640620000000066,0.031138800000106423,-0.0024763699999993333
5,9,142.0,57.0,58.0,67.0,94.0,-0.19219000000089181,3.805899999999933,1.492869999983205,-0.32794620000000013,0.034258800000106476,-0.002619369999999336
5,10,138.0,43.0,38.0,51.0,90.0,-0.22119000000089217,4.453899999999924,1.9578699999832379,-0.3864862000000005,0.03595880000010645,-0.003464369999999339
6,0,168.0,570.0,758.0,778.0,100.0,-0.010190000000893035,-0.09110000000007595,0.5018699999832209,0.0021537999999995732,0.00251880000010648,-0.001397369999999331
6,1,168.0,588.0,765.0,780.0,101.0,0.03680999999910682,0.07789999999992425,0.10586999998321159,-0.006546200000000555,0.0016988000001064596,0.0007476300000006687
6,2,166.0,568.0,720.0,774.0,103.0,-0.051190000000892855,0.4258999999999257,0.5188699999832153,-0.04020620000000048,0.0033388000001064928,-0.0037113699999993437
6,3,162.0,462.0,609.0,752.0,105.0,-0.07719000000089285,0.7978999999999261,0.09186999998320064,-0.07124620000000047,0.00311880000010648,-0.004790369999999345
6,4,159.0,325.0,487.0,709.0,106.0,-0.13819000000089257,1.206899999999924,0.5568699999832447,-0.10938620000000066,0.0060388000001065055,-0.007351369999999345
6,5,155.0,226.0,378.0,629.0,106.0,-0.10519000000089282,1.7238999999999254,0.6448699999831959,-0.14684620000000054,0.0072788000001065035,-0.009626369999999336
6,6,152.0,144.0,260.0,529.0,105.0,-0.13319000000089265,2.2628999999999255,0.8378699999832325,-0.19008620000000037,0.01203880000010653,-0.011225369999999332
6,7,150.0,87.0,153.0,416.0,103.0,-0.17519000000089233,2.754899999999925,0.9608699999832271,-0.22866620000000068,0.01975880000010649,-0.011329369999999343
6,8,147.0,56.0,84.0,305.0,101.0,-0.2911900000008929,3.2578999999999185,1.442869999983236,-0.2805662000000003,0.02289880000010646,-0.015255369999999312
6,9,141.0,41.0,52.0,212.0,97.0,-0.3131900000008929,3.838899999999931,1.6118699999832287,-0.3292062000000008,0.025778800000106437,-0.01669836999999933
6,10,135.0,34.0,38.0,142.0,94.0,-0.3361900000008935,4.490899999999925,1.8888699999832392,-0.38512620000000075,0.030858800000106452,-0.021040369999999302
7,0,168.0,573.0,758.0,779.0,100.0,-0.03119000000089286,-0.09010000000007605,0.21786999998323045,0.005813799999999675,0.0006388000001064612,-0.0020083699999993354
7,1,167.0,589.0,766.0,780.0,100.0,0.05580999999910671,0.044899999999923945,0.40986999998321066,-0.011486200000000512,0.0030788000001065008,-0.0016573699999993324
7,2,163.0,553.0,757.0,779.0,101.0,-0.11919000000089279,0.48289999999992517,0.22186999998320062,-0.045986200000000435,0.004158800000106486,-0.006974369999999344
7,3,158.0,447.0,708.0,770.0,102.0,-0.11919000000089262,0.9228999999999261,0.7928699999831879,-0.07692620000000056,0.0024988000001064815,-0.009704369999999334
7,4,152.0,336.0,618.0,755.0,103.0,-0.12319000000089277,1.3728999999999247,0.554869999983218,-0.12268620000000048,0.004938800000106503,-0.012434369999999325
7,5,144.0,255.0,517.0,733.0,103.0,-0.1811900000008922,1.922899999999927,0.8038699999832295,-0.1635062000000004,0.007958800000106547,-0.01667236999999931
7,6,137.0,190.0,409.0,701.0,104.0,-0.20619000000089197,2.449899999999923,0.733869999983225,-0.2059862000000009,0.009938800000106537,-0.02149536999999932
