p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
1,0,152.0,551.0,753.0,788.0,99.0,0.16206999999953603,0.09026000000041137,-0.08795000000716413,-0.005602200000060093,0.013918999999899326,0.005217940000000512
1,1,151.0,562.0,759.0,793.0,103.0,0.0620699999995351,0.6442600000004132,0.10104999999283344,-0.04760220000006001,0.007938999999899245,0.008415940000000526
1,2,150.0,573.0,763.0,788.0,86.0,0.037069999999534954,1.1462600000004128,-0.07595000000718978,-0.0971022000000599,0.008018999999899256,0.014616940000000548
1,3,149.0,582.0,761.0,769.0,67.0,-0.10093000000046504,1.700260000000414,-0.07195000000720599,-0.14316220000006033,0.002218999999899236,0.019127940000000513
1,4,147.0,589.0,753.0,735.0,49.0,-0.27893000000046414,2.259260000000412,0.061049999992823095,-0.1892222000000598,-0.0051610000001007525,0.019530940000000514
1,5,146.0,594.0,738.0,684.0,40.0,-0.3939300000004653,2.8252600000004153,0.07504999999281388,-0.2385022000000598,-0.015081000000100769,0.02206594000000054
1,6,145.0,597.0,720.0,624.0,32.0,-0.47793000000046487,3.3962600000004093,0.21304999999282365,-0.2907022000000601,-0.021241000000100745,0.023118940000000532
1,7,143.0,597.0,701.0,554.0,28.0,-0.569930000000465,3.986260000000407,0.30204999999280835,-0.34264220000005996,-0.024781000000100768,0.030697940000000503
1,8,140.0,596.0,679.0,489.0,24.0,-0.6299300000004655,4.61326000000041,0.41604999999283715,-0.3953822000000591,-0.03252100000010081,0.03561194000000051
1,9,138.0,592.0,654.0,419.0,23.0,-0.6929300000004665,5.253260000000421,0.5320499999928306,-0.44830220000005905,-0.03300100000010076,0.039173940000000504
1,10,136.0,588.0,627.0,346.0,22.0,-0.8049300000004671,5.750260000000416,0.8800499999928193,-0.5027222000000596,-0.03526100000010074,0.044178940000000534
2,0,161.0,554.0,751.0,778.0,103.0,-0.008930000000465444,-0.056739999999588044,0.42304999999280907,0.005857799999939885,-0.005601000000100706,0.001187940000000524
2,1,160.0,564.0,760.0,780.0,107.0,-0.05393000000046523,0.22826000000041297,0.34004999999280944,-0.02440220000006006,0.0006789999998992366,0.0031639400000005257
2,2,158.0,577.0,762.0,752.0,107.0,-0.0019300000004654583,0.7932600000004134,0.3300499999928375,-0.062442200000059934,0.0002589999998992596,0.0077789400000005116
2,3,155.0,589.0,752.0,687.0,90.0,-0.023930000000465357,1.3652600000004134,0.6200499999928482,-0.11690220000006012,0.0046589999998992325,0.013446940000000525
2,4,153.0,597.0,732.0,608.0,77.0,-0.11093000000046485,1.9302600000004142,0.5290499999928088,-0.1568622000000599,0.0050389999998992395,0.017528940000000492
2,5,150.0,602.0,702.0,520.0,60.0,-0.09693000000046509,2.556260000000411,-0.1459500000071292,-0.20536220000006006,0.006778999999899242,0.019972940000000505
2,6,148.0,603.0,661.0,438.0,48.0,-0.14893000000046488,3.0642600000004068,0.40604999999284597,-0.25440220000006,0.013818999999899316,0.026121940000000544
2,7,145.0,601.0,611.0,351.0,41.0,-0.17993000000046472,3.6972600000004188,0.8080499999928279,-0.30622220000006056,0.012878999999899297,0.031048940000000518
2,8,142.0,594.0,554.0,265.0,35.0,-0.11993000000046504,4.337260000000405,-0.0639500000071802,-0.36998220000006055,0.010638999999899243,0.03682094000000056
2,9,139.0,581.0,489.0,190.0,32.0,-0.18093000000046444,5.013260000000418,0.6050499999928526,-0.42788220000006016,0.014538999999899244,0.04192994000000055
2,10,136.0,561.0,412.0,132.0,29.0,-0.21093000000046452,5.656260000000406,0.643049999992841,-0.4915822000000603,0.01841899999989926,0.0463889400000005
3,0,163.0,557.0,753.0,775.0,106.0,-0.022930000000465377,-0.03673999999958816,-0.34695000000720544,0.0009377999999399309,0.0004989999998992107,0.002669940000000525
